STATION_ID,STATION_NAME,FULL_STATION_NAME,STATION_NUMBER,LATITUDE,LONGITUDE,COUNTY_NAME
3047,SAGE C A LOWER CHILE,SAGE C A LOWER CHILES VLY,E3147601,38.5046,-122297,Napa
3048,BALE SLU (HOPPER SLU,BALE SLU (HOPPER SLU) A RUTHERFOR,E3149201,38.4632,-122415,Napa
3049,BALE SLU A HWY 29   ,BALE SLU A HWY 29,E3149401,38.4688,-122427,Napa
3050,NAPA R A RUTHERFORD ,NAPA R A RUTHERFORD,E3149801,38.4646,-122411,Napa
3051,NAPA R A ST HELENA  ,NAPA R A ST HELENA,E3150000,38.4944,-122432,Napa
3052,NAPA R OPP THOMANN L,NAPA R OPP THOMANN LANE,E3150611,38.5038,-122439,Napa
3053,NAPA R A POPE ST NR ,NAPA R A POPE ST NR ST HELENA,E3150711,38.6782,-122456,Napa
3054,SULPHUR C NR ST HELE,SULPHUR C NR ST HELENA,E3152000,38.4877,-122482,Napa
3055,YORK C A SPRR BR NR ,YORK C A SPRR BR NR ST HELENA,E3159520,38.5166,-122479,Napa
3056,NAPA R A LODI LN BR ,NAPA R A LODI LN BR NR ST HELENA,E3160001,38.5274,-122.49,Napa
3057,BELL CAN RES C A SIL,BELL CAN RES C A SILVERADO TRAIL,E3160301,38.5355,-122.49,Napa
3058,MILL C A HWY 128 NR ,MILL C A HWY 128 NR ST HELENA,E3162101,38541,-122509,Napa
3059,RITCHIE C A HWY 128 ,RITCHIE C A HWY 128,E3168501,38.5527,-122.52,Napa
3060,NAPA R A LARKMEAD LA,NAPA R A LARKMEAD LANE,E3169401,38.5605,-122522,Napa
3061,NAPA R NR PINE ST CA,NAPA R NR PINE ST CALISTOGA,E3170001,38.5771,-122578,Napa
3062,CYRUS C A HWY 128 BR,CYRUS C A HWY 128 BR,E3170210,38581,-122595,Napa
3063,GARNETT C GREENWOOD ,GARNETT C GREENWOOD AVE CALISTOGA,E3171101,38593,-122591,Napa
3064,BLOSSOM C A HWY 128 ,BLOSSOM C A HWY 128 BR,E3171710,38.5882,-122607,Napa
3065,NAPA R A TUBBS LN BR,NAPA R A TUBBS LN BR NR CALISTOGA,E3172101,38.6005,-122598,Napa
3066,GREEN VALLEY C A COR,GREEN VALLEY C A CORDELIA,E3210051,38.2116,-122131,Solano
3067,SUISUN C BL HWY 40  ,SUISUN C BL HWY 40,E3230401,38.2282,-122111,Solano
3068,WHITE C TRIB A MONTE,WHITE C TRIB A MONTECELLO,E3259101,38.4166,-122.2,Napa
3069,SONOMA C A HWY 37 (S,SONOMA C A HWY 37 (SEARS PT RD),E3E80942243,38.1558,-122406,Napa
3070,LK HENNESSY OPP SHOR,LK HENNESSY OPP SHORE FRM SPLWY,E3L82962222,38.4935,-122371,Napa
3071,MILLIKEN RES NR DAM ,MILLIKEN RES NR DAM (MR-1),E3R82282137,38.3799,-122229,Napa
3072,RECTOR RES NR IT TOW,RECTOR RES NR IT TOWER,E3R82652205,38.4416,-122343,Napa
3073,MONTEZUMA SLU A SACR,MONTEZUMA SLU A SACRAMENTO R,E3S80431518,38071,-121865,Solano
3074,GOODYEAR SLU A LAKE ,GOODYEAR SLU A LAKE HERMAN RD,E3S80502062,38.0824,-122106,Solano
3075,MONTEZUMA SLU NR MON,MONTEZUMA SLU NR MONTEZUMA STA,E3S80531529,38.0888,-121884,Solano
3076,MONTEZUMA SLU A (OLD,MONTEZUMA SLU A (OLD) ROARING R S,E3S80551531,38.0908,-121885,Solano
3077,GRIZZLY SLU BL MONTE,GRIZZLY SLU BL MONTEZUMA SLU,E3S80601546,38.0994,-121911,Solano
3078,MONTEZUMA SLU BL GRI,MONTEZUMA SLU BL GRIZZLY SLU,E3S80631533,38.1049,-121889,Solano
3079,GOODYEAR SLU A MORRO,GOODYEAR SLU A MORROW ISL FARM,E3S80712057,38.1188,-122096,Solano
3080,SUISUN SLU A MO NR B,SUISUN SLU A MO NR BENICIA,E3S80722037,38.1191,-122063,Solano
3081,MONTEZUMA SLU NR MOL,MONTEZUMA SLU NR MOLENA,E3S80761538,38126,-121897,Solano
3082,SUISUN SLU BL GOODYE,SUISUN SLU BL GOODYEAR SLU,E3S80802048,38.1324,-122082,Solano
3083,MONTEZUMA SLU A MEIN,MONTEZUMA SLU A MEINS LDG,E3S80841545,38.1391,-121909,Solano
3084,MONTEZUMA SLU NR MO ,MONTEZUMA SLU NR MO,E3S80842036,38.1405,-122061,Solano
3085,SUISUN SLU NR CYGNUS,SUISUN SLU NR CYGNUS,E3S80922042,38.1527,-122071,Solano
3086,CORDELIA SLU A CYGNU,CORDELIA SLU A CYGNUS,E3S80922053,38.1527,-122.09,Solano
3087,MONTEZUMA SLU A LING,MONTEZUMA SLU A LINGOS LDG,E3S80951556,38.1588,-121927,Solano
3088,HUNTER CUT A SUISUN ,HUNTER CUT A SUISUN SLU,E3S80952033,38.1574,-122056,Solano
3089,MONTEZUMA SLU AB HUN,MONTEZUMA SLU AB HUNTER CUT,E3S81002025,38166,-122043,Solano
3090,SUISUN SLU A TEAL   ,SUISUN SLU A TEAL,E3S81022041,38.1694,-122069,Solano
3091,MONTEZUMA SLU A FROS,MONTEZUMA SLU A FROST SLU,E3S81031574,38.1719,-121957,Solano
3092,MONTEZUMA SLU BL TRE,MONTEZUMA SLU BL TREE SLU,E3S81062006,38.1766,-122012,Solano
3093,CHADBOURNE SLU A CHA,CHADBOURNE SLU A CHADBOURNE RD,E3S81102048,38.1824,-122082,Solano
3094,MONTEZUMA SLU NR BEL,MONTEZUMA SLU NR BELDONS LDG,E3S81121582,38.1869,-121971,Solano
3095,MONTEZUMA SLU A GRIZ,MONTEZUMA SLU A GRIZZLY ISL RD,E3S81121585,38.1871,-121977,Solano
3096,CORDELIA SLU A UPPER,CORDELIA SLU A UPPER END,E3S81152072,38.1907,-122.12,Solano
3097,HILL SLU A GRIZZLY I,HILL SLU A GRIZZLY ISL RD,E3S81362012,38226,-122022,Solano
3098,SAN LORENZO C A SAN ,SAN LORENZO C A SAN LORENZO,E4102000,37.6841,-122.14,Alameda
3099,SAN LORENZO C A GROV,SAN LORENZO C A GROV BR A HAYWARD,E4106000,37.6805,-122094,Alameda
3100,SAN LORENZO C HY 50 ,SAN LORENZO C HY 50 AB DON CAST R,E4119710,37.6972,-122043,Alameda
3101,ARROYO MOCHO A MO   ,ARROYO MOCHO A MO,E4142301,37.6772,-121912,Alameda
3102,CERRITO C A SAN CARL,CERRITO C A SAN CARLOS AVE-ALBANY,E4180101,37.8977,-122289,Alameda
3103,SAN PABLO C A HWY 40,SAN PABLO C A HWY 40 SAN PABLO,E4203210,37963,-122345,Contra Costa
3104,GRAYSON C A PACHECO-,GRAYSON C A PACHECO-HAYDEN PARK,E4414810,37.9869,-122.07,Contra Costa
3105,GRAYSON C NR PACHECO,GRAYSON C NR PACHECO,E4415000,37.9555,-122075,Contra Costa
3106,WALNUT C A HWY 4    ,WALNUT C A HWY 4,E4418001,37.9991,-122056,Contra Costa
3107,PINE C A HWY 24-CONC,PINE C A HWY 24-CONCORD,E4420110,37.8755,-122036,Contra Costa
3108,WALNUT C AB PINE C  ,WALNUT C AB PINE C,E4427810,37.9719,-122053,Contra Costa
3109,WALNUT C A WALNUT CR,WALNUT C A WALNUT CREEK,E4430000,37.9058,-122057,Contra Costa
3110,TICE C NR CASTLE GLE,TICE C NR CASTLE GLEN RD,E4432500,37.8741,-122061,Contra Costa
3111,LAS TRAMPAS C A HWY ,LAS TRAMPAS C A HWY 21,E4433210,37.8921,-122062,Contra Costa
3112,LAS TRAMPAS C A RELI,LAS TRAMPAS C A RELIEZ STA RD,E4434120,37.8869,-122097,Contra Costa
3113,GRIZZLY C A ROHRER D,GRIZZLY C A ROHRER DR-LAFAYETTE,E4434910,37.8624,-122087,Contra Costa
3114,LAS TRAMPAS C AB BUR,LAS TRAMPAS C AB BURTON,E4435410,37.8583,-122102,Contra Costa
3115,LAFAYETTE C A DAM-BR,LAFAYETTE C A DAM-BRIONES VLY,E4439000,37.8874,-122138,Contra Costa
3116,SAN RAMON C AB JCT W,SAN RAMON C AB JCT WITH WALNUT C,E4509810,37.8235,-121998,Contra Costa
3117,GREEN VALLEY C A MO-,GREEN VALLEY C A MO-DANVILLI,E4514010,37.8235,-121998,Contra Costa
3118,SAN RAMON C AB GREEN,SAN RAMON C AB GREEN VLY C,E4514610,37823,-121998,Contra Costa
3119,SAN RAMON C A HWY 21,SAN RAMON C A HWY 21 (680),E4514720,37.7785,-121978,Contra Costa
3120,SAN RAMON C A SAN RA,SAN RAMON C A SAN RAMON,E4515000,37773,-121995,Contra Costa
3121,SAN LORENZO C NR MO ,SAN LORENZO C NR MO A 98 AVE,E4627610,37.7299,-122192,Alameda
3122,SAN LORENZO C A HWY ,SAN LORENZO C A HWY 50,E4628210,37731,-122139,Alameda
3123,SAN PABLO C TRIB A M,SAN PABLO C TRIB A MORAGA,E4643501,37.8355,-122131,Contra Costa
3124,SAN PABLO C NR MORAG,SAN PABLO C NR MORAGA,E4644501,37.8388,-122141,Contra Costa
3125,RODEO C IN RODEO    ,RODEO C IN RODEO,E4721301,38.0344,-122266,Contra Costa
3126,RODEO C A HAWTHORN D,RODEO C A HAWTHORN DR-RODEO,E4721320,38023,-122263,Contra Costa
3127,RODEO C NR RODEO    ,RODEO C NR RODEO,E4721501,38016,-122245,Contra Costa
3128,RODEO C TRIB A LOPRE,RODEO C TRIB A LOPREST CO,E4722001,38.0116,-122228,Contra Costa
3129,RODEO C TRIB A CHRIS,RODEO C TRIB A CHRISTIE,E4723101,38.0069,-122213,Contra Costa
3130,ARROYO VIEJO A 82-AV,ARROYO VIEJO A 82-AVE OAKLAND,E4934101,37761,-122168,Alameda
3131,SASUAL C A HAWTHORNE,SASUAL C A HAWTHORNE SCH-OAKLAND,E4935501,37.7827,-122225,Alameda
3132,WILDCAT C A HWY 80  ,WILDCAT C A HWY 80,E4954710,37.9519,-122333,Contra Costa
3133,PINOLE C IN PINOLE  ,PINOLE C IN PINOLE,E4962510,38.0074,-122.29,Contra Costa
3134,ARROYO DEL HAMBRE A ,ARROYO DEL HAMBRE A SPRR BR,E4970710,38.0191,-122141,Contra Costa
3135,ARROYO DEL HAMBRE A ,ARROYO DEL HAMBRE A MARTINES,E4971000,38.0033,-122129,Contra Costa
3136,FRANKLIN JCT ARROYO ,FRANKLIN JCT ARROYO DEL HOMBRE,E4971201,37.9958,-122132,Contra Costa
3137,FRANKLIN C A GOOD FE,FRANKLIN C A GOOD FELLOW DR,E4971240,37.9974,-122149,Contra Costa
3138,ARROYO DEL HAMBRE PL,ARROYO DEL HAMBRE PLEASANT HILL R,E4971501,37.9849,-122123,Contra Costa
3139,ALHAMBRA C A RELIEZ ,ALHAMBRA C A RELIEZ VLY RD,E4971810,37.9671,-122123,Contra Costa
3140,ARROYO DEL HAMBRE AL,ARROYO DEL HAMBRE ALHAMBRA VLY RD,E4972810,37.9652,-122145,Contra Costa
3141,MITCHELL C A MITCHEL,MITCHELL C A MITCHELL C PARK,E4979710,37.9199,-121942,Contra Costa
3142,PEACOCK C NR CLAYTON,PEACOCK C NR CLAYTON,E4980610,37.9424,-121927,Contra Costa
3143,MT DIABLO C BL CHAPA,MT DIABLO C BL CHAPARRAL SPRING C,E4982510,37.9199,-121899,Contra Costa
3144,LK MERRITT A BOATHOU,LK MERRITT A BOATHOUSE DOCK,E4L74812156,37.8022,-122261,Alameda
3145,HASTINGS SLU A WATER,HASTINGS SLU A WATERFRONT RD,E4S80242029,38.0405,-122049,Contra Costa
3146,USBR LAB AT PORT CHI,USBR LAB AT PORT CHICAGO,E4V80322001,38053,-122002,Contra Costa
3147,DRY C A NILES BLVD  ,DRY C A NILES BLVD,E5107475,37.5908,-122035,Alameda
3148,DRY C A UNION CITY  ,DRY C A UNION CITY,E5107600,37606,-122024,Alameda
3149,MORRISON CN C NR NIL,MORRISON CN C NR NILES,E5114501,37.5699,-121956,Alameda
3150,ALAMEDA C NR NILES  ,ALAMEDA C NR NILES,E5115000,37.5872,-121961,Alameda
3151,STONYBROOK C NR NILE,STONYBROOK C NR NILES,E5117500,37.5977,-121947,Alameda
3152,ALAMEDA C A SUNOLGLE,ALAMEDA C A SUNOLGLEN,E5125000,37.5944,-121901,Alameda
3153,VALLECITOS C A SUNOL,VALLECITOS C A SUNOL,E5127000,37.5949,-121882,Alameda
3154,VALLECITOS C A VALLE,VALLECITOS C A VALLECITOS RD,E5127110,37.5933,-121869,Alameda
3155,VALLECITOS ATOMIC LA,VALLECITOS ATOMIC LAB C TRIB H 84,E5127710,37.6022,-121847,Alameda
3156,ARROYO DE LA LAGUNA ,ARROYO DE LA LAGUNA NR PLEASTON,E5131000,37.6266,-121883,Alameda
3157,ARROYO VALLE A PLEAS,ARROYO VALLE A PLEASANTON,E5135000,37.6672,-121885,Alameda
3158,ARROYO VALLE NR LIVE,ARROYO VALLE NR LIVERMORE,E5140000,37.6233,-121759,Alameda
3159,ARROYO BAYO A MARTYS,ARROYO BAYO A MARTYS RH,E5141641,37.3627,-121579,Santa Clara
3160,ARROYO VALLE A N3 HE,ARROYO VALLE A N3 HEADQUARTS,E5142305,37.5613,-121684,Alameda
3161,ARROYO MOCHO A HOPYA,ARROYO MOCHO A HOPYARD RD,E5142401,37.6802,-121904,Alameda
3162,COLORADO C A MINE RD,COLORADO C A MINE RD BL BLKBIRD V,E5143014,37.4358,-121513,Santa Clara
3163,BEAEGARD C NR MO SAN,BEAEGARD C NR MO SAN ANTONIO RD,E5143301,37.3777,-121486,Santa Clara
3164,ARROYO MOCHO A S ARR,"ARROYO MOCHO A S ARROYO RD,LIVMOR",E5143601,37.6719,-121768,Alameda
3165,SULPHUR SPRINGS C BL,SULPHUR SPRINGS C BL SWEETWATER C,E5143631,37383,-121497,Santa Clara
3166,SWEETWATER C AB SULP,SWEETWATER C AB SULPHUR SP BL RES,E5143711,37.3866,-121494,Santa Clara
3167,SWEETWATER C BL MINE,SWEETWATER C BL MINE RD,E5143821,37.4016,-121489,Santa Clara
3168,SWEETWATER C TRIB BL,SWEETWATER C TRIB BL HARNEY SCH,E5143830,37.4024,-121488,Santa Clara
3169,SWEETWATER C MINE RD,SWEETWATER C MINE RD AB HARNEY SC,E5143851,37.4063,-121489,Santa Clara
3170,SAN ANTONIO C A SAN ,SAN ANTONIO C A SAN ANTONIO RD,E5143901,37.3674,-121488,Santa Clara
3171,SAN ANTONIO C A SAN ,SAN ANTONIO C A SAN ANTONIO RD,E5143951,37.3435,-121478,Santa Clara
3172,JUMPOFF-SULPHUR C SA,JUMPOFF-SULPHUR C SAN ANTONIO RD,E5144000,37.6602,-121733,Alameda
3173,ARROYO MOCHO E OF LI,ARROYO MOCHO E OF LIVERMORE,E5145000,37.6263,-121705,Alameda
3174,ARROYO MOCHO A MINES,ARROYO MOCHO A MINES RD BR,E5145050,37.6119,-121686,Alameda
3175,ARROYO LAS POSITAS A,ARROYO LAS POSITAS A FALLON RD,E5148810,37.6966,-121848,Alameda
3176,COTTONWOOD C A HWY 5,COTTONWOOD C A HWY 50-LIVERMORE,E5149010,37.7013,-121.83,Alameda
3177,COLLIER CN A HWY 50-,COLLIER CN A HWY 50-LIVERMORE,E5149510,37.7016,-121808,Alameda
3178,COLLIER CN 1.5 MI AB,COLLIER CN 1.5 MI AB MOUTH,E5149750,37.7235,-121808,Alameda
3179,ARROYO LAS POSITAS N,ARROYO LAS POSITAS NR LIVERMORE,E5150000,37.7005,-121797,Alameda
3180,CAYETANO C A ARROYO ,CAYETANO C A ARROYO LAS POSITAS,E5150201,37.7005,-121784,Alameda
3181,CAYETANO C A HARTMAN,CAYETANO C A HARTMAN RD,E5150301,37.7002,-121785,Alameda
3182,ARROYO LAS POSITAS A,ARROYO LAS POSITAS AB CAYETANO C,E5150501,37.7002,-121785,Alameda
3183,ARROYO LAS POSITAS A,ARROYO LAS POSITAS A VASCO RD,E5150601,37.6972,-121718,Alameda
3184,ARROYO LAS POSITAS A,ARROYO LAS POSITAS A LAW RAD LAB,E5150720,37.6813,-121715,Alameda
3185,ARROYO LAS POSITAS P,ARROYO LAS POSITAS PATTERSON RD,E5150901,37.6941,-121675,Alameda
3186,ALTAMONT C A VASCO R,ALTAMONT C A VASCO RD,E5152301,37.7244,-121724,Alameda
3187,ALTAMONT C A ALTAMON,ALTAMONT C A ALTAMONT PASS RD VAL,E5152501,37.7224,-121698,Alameda
3188,ARROYO SECO A TAYOR ,ARROYO SECO A TAYOR AVE LIVERMORE,E5153101,37681,-121719,Alameda
3189,ARROYO SECO A GEENVI,ARROYO SECO A GEENVILLE RD,E5153201,37.6685,-121697,Alameda
3190,TASSAJARA C NR PLEAS,TASSAJARA C NR PLEASANTON,E5155000,37.7027,-121879,Alameda
3191,DUBLIN C A HWY 21 A ,DUBLIN C A HWY 21 A DUBLIN,E5159601,37.6997,-121936,Alameda
3192,ALAMO C A DUBLIN    ,ALAMO C A DUBLIN,E5160000,37.7027,-121253,Alameda
3193,SHERIDAN C A ANDRADE,SHERIDAN C A ANDRADE RD NR SUNOL,E5164550,37.5563,-121886,Alameda
3194,ALAMEDA C A HWY 21 (,ALAMEDA C A HWY 21 (INTER 680),E5164710,37.5783,-121877,Alameda
3195,SAN ANTONIO C NR SUN,SAN ANTONIO C NR SUNOL,E5165000,37.5769,-121858,Alameda
3196,ALAMEDA C BL PIRATE ,ALAMEDA C BL PIRATE C,E5167210,37.5588,-121865,Alameda
3197,ALAMEDA C A (BL) WEL,ALAMEDA C A (BL) WELCH C,E5168001,37.5349,-121853,Alameda
3198,ARROYO HONDO NR SAN ,ARROYO HONDO NR SAN JOSE,E5171000,37.4619,-121769,Santa Clara
3199,SMITH C A SMITH C RN,SMITH C A SMITH C RNGR STA,E5172411,37.3233,-121668,Santa Clara
3200,ISABEL C A KINCAIN R,ISABEL C A KINCAIN RD BL LONG BR,E5173110,37.3697,-121672,Santa Clara
3201,ISABEL C A SAN ANTON,ISABEL C A SAN ANTONIO RD,E5173411,37.3566,-121.59,Santa Clara
3202,CALAVERS C AB CALAV-,CALAVERS C AB CALAV-RES MARSH RD,E5174415,37.4455,-121805,Santa Clara
3203,PLEASANTON CA A HOPY,PLEASANTON CA A HOPYARD RD,E5C74061539,37.6769,-121899,Alameda
3204,WPRR TU-SEEP TO ALAM,WP Rail Road TU-SEEP TO ALAMEDA Creek - FREMONT,E5R73551572,37591,-121955,Alameda
3205,VALLECITOS ATOMIC LA,VALLECITOS ATOMIC LAB C TRIB RES,E5R73611508,37601,-121848,Alameda
3206,VALLECITOS ATOMIC LA,VALLECITOS ATOMIC LAB RES A DAM,E5R73661503,37.6097,-121839,Alameda
3207,SAN FRANCISQUITO C A,SAN FRANCISQUITO C A EL CAMINO RD,E6217410,37.4469,-122172,Santa Clara
3208,STEVENS C A MOFFETT ,STEVENS C A MOFFETT BLVD,E6305810,37403,-122069,Santa Clara
3209,STEVENS C NR CUPERTI,STEVENS C NR CUPERTINO,E6310000,37.3061,-122073,Santa Clara
3210,AGUA CALIENTE C CURT,AGUA CALIENTE C CURTNER RD FREMNT,E6400601,37.4969,-121921,Alameda
3211,MISSION C UNION ST M,MISSION C UNION ST MISS-SAN JOSE,E6402010,37.5333,-121959,Alameda
3212,MISSION C DRISCOL R ,MISSION C DRISCOL R MISS-SAN JOSE,E6402310,37.5458,-121944,Alameda
3213,MILL C A HWY 9 MISSI,MILL C A HWY 9 MISSION SAN JOSE,E6402510,37541,-121924,Alameda
3214,MISSION C A HWY 9 MI,MISSION C A HWY 9 MISS-SAN JOSE,E6402710,37536,-121921,Alameda
3215,AGUA FRIA C A HWY 17,AGUA FRIA C A HWY 17-FREMONT,E6403501,37483,-121936,Alameda
3216,AGUA FRIA C A CURTNE,AGUA FRIA C A CURTNER RD FREMONT,E6403701,37496,-121915,Alameda
3217,UPPER PENITENCIA C N,UPPER PENITENCIA C NR KING RD,E6407100,37.3722,-121875,Santa Clara
3218,UPPER PENITENCIA C A,UPPER PENITENCIA C A SAN JOSE,E6408000,37.3952,-121828,Santa Clara
3219,PENITENCIA C UP ALUM,PENITENCIA C UP ALUM-RK-PK-F-BR,E6408211,37.3949,-121811,Santa Clara
3220,COYOTE C A HWY 237  ,COYOTE C A HWY 237,E6408310,37.4227,-121927,Santa Clara
3221,COYOTE C A HWY 17 + ,COYOTE C A HWY 17 + BROKAW RD,E6408410,37383,-121905,Santa Clara
3222,YERBA BUENA C A SAN ,YERBA BUENA C A SAN FELIPE RD,E6409300,37.2988,-121771,Santa Clara
3223,COYOTE C A FORD RD B,COYOTE C A FORD RD BR NR EDENDALE,E6416000,37.2569,-121.79,Santa Clara
3224,FISHER C A MONTEREY ,FISHER C A MONTEREY HWY NR COYOTE,E6418000,37.2224,-121746,Santa Clara
3225,COYOTE C AB FISHER C,COYOTE C AB FISHER C NR COYOTE,E6419900,37.2227,-121745,Santa Clara
3226,COYOTE C A RIVERTON ,COYOTE C A RIVERTON GOLF COURSE,E6422000,37.1922,-121709,Santa Clara
3227,COYOTE C A BURNETT A,COYOTE C A BURNETT AVE BR,E6424800,37.1677,-121662,Santa Clara
3228,COYOTE C NR MADRONE ,COYOTE C NR MADRONE,E6425000,37.1683,-121.65,Santa Clara
3229,COYOTE C BL ANDERSON,COYOTE C BL ANDERSON DM N MADRONE,E6425600,37.1647,-121633,Santa Clara
3230,SHINGLE VLV C A MO  ,SHINGLE VLV C A MO,E6426201,37.2105,-121663,Santa Clara
3231,LAS ANIMAS C AB SHIN,LAS ANIMAS C AB SHINGLE VLY C,E6426401,37.2105,-121662,Santa Clara
3232,LAS ANIMAS C AB SAN ,LAS ANIMAS C AB SAN FELIPE C,E6426901,37.2141,-121657,Santa Clara
3233,COYOTE C NR GILROY  ,COYOTE C NR GILROY,E6430000,37.0777,-121494,Santa Clara
3234,COYOTE C DIV-ALAMITO,COYOTE C DIV-ALAMITOS PERK POND,E6494611,37.2444,-121768,Santa Clara
3235,COYOTE C DIV-COY PER,COYOTE C DIV-COY PERK POND SANJOE,E6494711,37.2355,-121.76,Santa Clara
3236,PENITENCIA PERK PD D,PENITENCIA PERK PD DIV NR SANJOSE,E6497800,37393,-121834,Santa Clara
3237,SARATOGA C A COX AVE,SARATOGA C A COX AVE,E6507001,37.2819,-122006,Santa Clara
3238,SARATOGA C A SARATOG,SARATOGA C A SARATOGA,E6510000,37.2547,-122039,Santa Clara
3239,GUADALUPE R A HWY 10,GUADALUPE R A HWY 101,E6514410,37.3741,-121933,Santa Clara
3240,GUADALUPE R A AIRPOR,GUADALUPE R A AIRPORT BLVD BROKAW,E6514500,37.3672,-121925,Santa Clara
3241,GUADALUPE R A COLMAN,GUADALUPE R A COLMAN AVE,E6514801,37.3411,-121903,Santa Clara
3242,GUADALUPE R A SAN JO,GUADALUPE R A SAN JOSE,E6515000,37.3344,-121899,Santa Clara
3243,LOS GATOS C A LARK A,LOS GATOS C A LARK AVE,E6519300,37.2519,-121964,Santa Clara
3244,LOS GATOS C A LOS GA,LOS GATOS C A LOS GATOS,E6525000,37.2083,-121989,Santa Clara
3245,LOS GATOS C BL AUSTR,LOS GATOS C BL AUSTRIAN DAM,E6526411,37.1311,-121934,Santa Clara
3246,GUADALUPE R A SANTA ,GUADALUPE R A SANTA CLARA ST,E6527001,37.3327,-121898,Santa Clara
3247,GUADALUPE R A W SAN ,GUADALUPE R A W SAN CARLOS ST,E6527110,37.3286,-121893,Santa Clara
3248,GUADALUPE R A WILLOW,GUADALUPE R A WILLOW ST,E6527401,37.3147,-121.89,Santa Clara
3249,CANOAS C A HILLSDALE,CANOAS C A HILLSDALE RD A SAN JOS,E6527901,37.2805,-121864,Santa Clara
3250,CANOAS C A BLOSSOM H,CANOAS C A BLOSSOM HILL RD A SN J,E6528201,37.2505,-121842,Santa Clara
3251,GUADALUPE R A BRAHNA,GUADALUPE R A BRAHNAM ST,E6534001,37263,-121876,Santa Clara
3252,ARROYO CALERO C AB M,ARROYO CALERO C AB MCKEAN RD B DM,E6549311,37.1869,-121794,Santa Clara
3253,ALAMITOS C A MCKEAN ,ALAMITOS C A MCKEAN RD,E6554311,37.2016,-121829,Santa Clara
3254,ALAMITOS C BL ALMADE,ALAMITOS C BL ALMADEN RES,E6554500,37.1686,-121828,Santa Clara
3255,GUADALUPE C A GUADAL,GUADALUPE C A GUADALUPE,E6560000,37.2174,-121911,Santa Clara
3256,GUADALUPE C BL GUADA,GUADALUPE C BL GUADALUPE DAM,E6564000,37.1997,-121882,Santa Clara
3257,REDWOOD C A HWY 101 ,REDWOOD C A HWY 101 A REDWOOD CTY,E6900110,37.4947,-122226,San Mateo
3258,CALABAZAS C A SARATO,CALABAZAS C A SARATOGA DRIVE,E6904560,37.2977,-122029,Santa Clara
3259,WILDCAT C A SPRR    ,WILDCAT C A SPRR,E6914600,37.2686,-121991,Santa Clara
3260,SAN TOMAS C A S PACI,SAN TOMAS C A S PACIFIC RR,E6917100,37.2694,-121993,Santa Clara
3261,COYOTE C A SPRR BR  ,COYOTE C A SPRR BR,E6E72761584,37.4602,-121975,Santa Clara
3262,COYOTE RES A DM     ,COYOTE RES A DM,E6R70721329,37.1191,-121549,Santa Clara
3263,COYOTE RES VAULT    ,COYOTE RES VAULT,E6R70721331,37.1194,-121552,Santa Clara
3264,LK ELSMAN A AUSTRIAN,LK ELSMAN A AUSTRIAN DM LT-ABUT,E6R70781558,37.1299,-121.93,Santa Clara
3265,LK ELSMAN A AUSTRIAN,LK ELSMAN A AUSTRIAN DM RT-ABUT,E6R707915581,37.1316,-121931,Santa Clara
3266,LK ELSMAN A AUSTRIAN,LK ELSMAN A AUSTRIAN DM MID-DAM,E6R707915582,37.1308,-121.93,Santa Clara
3267,ANDERSON RES S ARM N,ANDERSON RES S ARM NR BR,E6R70921353,37.1533,-121.59,Santa Clara
3268,ANDERSON RES VAULT  ,ANDERSON RES VAULT,E6R70961378,37.1602,-121.63,Santa Clara
3269,ANDERSON RES A DM   ,ANDERSON RES A DM,E6R70991376,37.1647,-121627,Santa Clara
3270,ALMADEN RES A DAM   ,ALMADEN RES A DAM,E6R70991497,37.1647,-121829,Santa Clara
3271,ALMADEN RES VAULT   ,ALMADEN RES VAULT,E6R71001497,37.1658,-121829,Santa Clara
3272,ANDERSON RES A CENTE,ANDERSON RES A CENTER,E6R71021373,37.1699,-121623,Santa Clara
3273,CALERO RES A DAM    ,CALERO RES A DAM,E6R71101475,37183,-121793,Santa Clara
3274,CALERO RES VAULT    ,CALERO RES VAULT,E6R71111475,37.1841,-121793,Santa Clara
3275,ANDERSON RES N LAS A,ANDERSON RES N LAS AINIMAS C ARM,E6R71131385,37.1883,-121643,Santa Clara
3276,GUADALUPE RES A DM  ,GUADALUPE RES A DM,E6R71191527,37.1986,-121879,Santa Clara
3277,GUADALUPE RES VAULT ,GUADALUPE RES VAULT,E6R71201528,37.2002,-121881,Santa Clara
3278,LEXINGTON RES A DM  ,LEXINGTON RES A DM,E6R71211593,37.2013,-121.99,Santa Clara
3279,LEXINGTON RES VAULT ,LEXINGTON RES VAULT,E6R71231593,37.2052,-121989,Santa Clara
3280,VASONA RES A DAM    ,VASONA RES A DAM,E6R71481578,37.2463,-121964,Santa Clara
3281,STEVENS C RES A DAM ,STEVENS C RES A DAM,E6R71792047,37.2983,-122079,Santa Clara
3282,STEVENS C RES VAULT ,STEVENS C RES VAULT,E6R71802046,37.2999,-122078,Santa Clara
3283,SPRING VLY GOLF CLUB,SPRING VLY GOLF CLUB UP-RES S-2,E6R72111511,37.3508,-121853,Santa Clara
3284,SPRING VLY GOLF CLUB,SPRING VLY GOLF CLUB UP-RES S-1,E6R72711510,37451,-121851,Santa Clara
3285,CORDILLERAS C A HWY ,CORDILLERAS C A HWY 101,E7002001,37.4994,-122.24,San Mateo
